order_date,order_id,pickup_district,dropoff_district,distance,parent_service_id,hour,service,pooling_internal,total_pooling,region,label,driver_fee,first_pooling,last_pooling,cod,partner_fee,buoi,weekday_number,demand
7/17/2025,25IPI3MV,Quận Tây Hồ,Quận Long Biên,12.38,,15,SAMEDAY,0,0,,,,,,540000,35000,afternoon,5,26
7/17/2025,253Z03J2,Quận Nam Từ Liêm,Quận Hà Đông,8.99,,8,SAMEDAY,0,0,,,,,,0,24000,morning,5,57
7/17/2025,25XYG9IK,Quận Hà Đông,Quận Hoàng Mai,9.29,,10,SAMEDAY,2,2,,,,26,46,0,24000,morning,5,79
7/17/2025,259JY9S3,Quận Đống Đa,Quận Hoàng Mai,7.79,,10,SAMEDAY,1,1,,,,9,9,0,25000,morning,5,49
7/17/2025,25R978WQ,Quận Hà Đông,Quận Hoàng Mai,10.28,,8,SAMEDAY,0,0,,,,,,0,32000,morning,5,53
7/17/2025,259G3OHU,Quận Bắc Từ Liêm,Quận Long Biên,13.26,,10,SAMEDAY,1,1,,,,44,44,380000,33000,morning,5,74
7/17/2025,25GL3RFS,Quận Đống Đa,Quận Hoàng Mai,9.42,,17,SAMEDAY,2,3,,,,0,0,0,26000,afternoon,5,6
7/17/2025,25DFYRC9,Quận Hoàng Mai,Quận Bắc Từ Liêm,14.16,,9,SAMEDAY,1,1,,,,4,4,250000,33000,morning,5,103
7/17/2025,25BHJ5GW,Quận Đống Đa,Quận Hoàng Mai,7.79,,10,SAMEDAY,0,0,,,,,,0,25000,morning,5,49
7/17/2025,252HAABK,Quận Hà Đông,Quận Nam Từ Liêm,8.29,,12,SAMEDAY,0,0,,,,,,0,26000,morning,5,52
7/17/2025,2573Q1L8,Quận Hoàng Mai,Quận Hà Đông,12.08,,15,SAMEDAY,1,1,,,,5,5,0,35000,afternoon,5,59
7/17/2025,25RSF1XD,Quận Thanh Xuân,Quận Ba Đình,5.13,,13,SAMEDAY,1,1,,,,8,8,370000,27000,afternoon,5,57
7/17/2025,25XX6DI4,Quận Long Biên,Quận Hoàng Mai,10.6,,16,SAMEDAY,0,0,,,,,,0,35000,afternoon,5,11
7/17/2025,25R3O97J,Quận Hai Bà Trưng,Quận Hà Đông,14.55,,14,SAMEDAY,0,0,,,,,,0,35000,afternoon,5,42
7/17/2025,25CHIZ2E,Quận Thanh Xuân,Quận Hai Bà Trưng,6.49,,12,SAMEDAY,0,0,,,,,,200000,26000,morning,5,30
7/17/2025,25YW4373,Quận Long Biên,Quận Hai Bà Trưng,9.94,,11,SAMEDAY,0,0,,,,,,0,25000,morning,5,54
7/17/2025,25FNKJZN,Quận Cầu Giấy,Quận Hà Đông,9.13,,8,SAMEPRICE,1,1,,,,8,8,0,26000,morning,5,50
7/17/2025,251FAT8U,Quận Thanh Xuân,Quận Nam Từ Liêm,6.7,,14,SAMEPRICE,1,1,,,,17,17,0,26000,afternoon,5,48
7/17/2025,259EPNIK,Quận Hà Đông,Quận Tây Hồ,14.26,,13,SAMEPRICE,1,1,,,,6,6,380000,25000,afternoon,5,66
7/17/2025,25LIBQ97,Quận Bắc Từ Liêm,Quận Hà Đông,15.99,,15,SAMEPRICE,2,3,,,,0,0,0,26000,afternoon,5,47
7/17/2025,25SJNL88,Quận Hoàng Mai,Quận Đống Đa,8.42,,9,SAMEPRICE,1,1,,,,4,4,0,26000,morning,5,103
7/17/2025,25JIDHR2,Quận Đống Đa,Quận Cầu Giấy,5.76,,11,SAMEPRICE,0,0,,,,,,599000,25000,morning,5,54
7/17/2025,2565OWXG,Quận Hoàng Mai,Quận Ba Đình,10.54,,9,SAMEPRICE,0,0,,,,,,0,26000,morning,5,103
7/17/2025,25RLBG8U,Quận Hoàn Kiếm,Quận Hà Đông,11.12,,8,SAMEPRICE,1,1,,,,29,29,0,26000,morning,5,9
7/17/2025,25QH3HCS,Quận Long Biên,Quận Đống Đa,9.17,,16,SAMEPRICE,2,3,,,,0,0,700000,26000,afternoon,5,11
7/17/2025,25AD5OC4,Quận Cầu Giấy,Huyện Thanh Trì,10.17,,9,SAMEPRICE,1,1,,,,25,25,0,26000,morning,5,51
7/17/2025,2510WUOJ,Quận Đống Đa,Quận Đống Đa,3.78,,12,SAMEPRICE,0,0,,,,,,200000,26000,morning,5,36
7/17/2025,25DVKATC,Quận Đống Đa,Quận Nam Từ Liêm,12.27,,12,SAMEPRICE,1,1,,,,1,1,0,26000,morning,5,36
7/17/2025,254ZI977,Quận Đống Đa,Quận Hoàn Kiếm,4.93,,14,SAMEPRICE,0,0,,,,,,0,25000,afternoon,5,48
7/17/2025,25957YMC,Quận Hoàn Kiếm,Quận Hà Đông,12.4,,11,SAMEPRICE,0,0,,,,,,0,26000,morning,5,21
7/17/2025,25AVDCWN,Quận Hà Đông,Quận Hoàng Mai,17.59,,14,SAMEPRICE,3,3,,,,23,68,575000,25000,afternoon,5,81
7/17/2025,25Q5ASMY,Quận Long Biên,Quận Nam Từ Liêm,17.83,,8,SAMEPRICE,0,0,,,,,,0,26000,morning,5,34
7/17/2025,252WMKRT,Quận Đống Đa,Quận Cầu Giấy,6.28,,15,SAMEPRICE,0,0,,,,,,0,26000,afternoon,5,33
7/17/2025,25NKDB74,Quận Hà Đông,Quận Long Biên,18.74,,15,SAMEPRICE,1,1,,,,7,7,0,26000,afternoon,5,75
7/17/2025,25RZY4KG,Quận Long Biên,Quận Long Biên,9.11,,12,SAMEPRICE,1,1,,,,25,25,0,25000,morning,5,42
7/17/2025,25WTVYWI,Quận Ba Đình,Quận Cầu Giấy,7.13,,12,SAMEPRICE,0,0,,,,,,0,26000,morning,5,20
7/17/2025,251Q6K06,Quận Ba Đình,Quận Hoàng Mai,7.96,,17,SAMEPRICE,1,1,,,,0,0,0,25000,afternoon,5,3
7/17/2025,25Z2K4F4,Quận Hoàng Mai,Quận Đống Đa,9.31,,8,SAMEPRICE,0,0,,,,,,1000000,26000,morning,5,67
7/17/2025,25CKYO6Z,Quận Hoàng Mai,Quận Nam Từ Liêm,13.98,,9,SAMEPRICE,1,1,,,,6,6,0,26000,morning,5,103
7/17/2025,25FGOA0N,Quận Hoàng Mai,Quận Hoàng Mai,6.96,,17,SAMEPRICE,3,3,,,,0,0,0,26000,afternoon,5,5
7/17/2025,25Q5NQAX,Quận Nam Từ Liêm,Quận Cầu Giấy,5.48,,14,SAMEPRICE,1,1,,,,2,2,0,25000,afternoon,5,71
7/17/2025,25DSPKWX,Quận Hoàng Mai,Quận Nam Từ Liêm,16.43,,13,SAMEPRICE,0,0,,,,,,0,26000,afternoon,5,75
7/17/2025,25MGCHUB,Quận Hoàng Mai,Quận Cầu Giấy,11.78,,9,SAMEPRICE,1,1,,,,1,1,0,26000,morning,5,103
7/17/2025,25ZCMSYF,Quận Đống Đa,Quận Long Biên,12.4,,15,SAMEPRICE,0,0,,,,,,0,26000,afternoon,5,33
7/17/2025,25TNWGGD,Quận Thanh Xuân,Huyện Thanh Trì,7.25,,20,SAMEPRICE,4,4,,,,0,0,0,26000,afternoon,5,1
7/17/2025,25MDWWPO,Quận Bắc Từ Liêm,Quận Long Biên,18.34,,10,SAMEPRICE,0,0,,,,,,890000,25000,morning,5,74
7/17/2025,259A02EU,Quận Tây Hồ,Quận Bắc Từ Liêm,5.18,,9,SAMEPRICE,0,0,,,,,,425000,26000,morning,5,25
7/17/2025,2577UBMK,Quận Nam Từ Liêm,Quận Long Biên,19.17,,8,SAMEPRICE,0,0,,,,,,0,26000,morning,5,57
7/17/2025,25RQZADB,Quận Tây Hồ,Quận Hà Đông,15.64,,7,SAMEPRICE,0,0,,,,,,0,26000,morning,5,3
7/17/2025,2541CYH1,Quận Đống Đa,Huyện Thanh Trì,10.68,,8,SAMEPRICE,1,1,,,,5,5,0,26000,morning,5,27
7/17/2025,25GGS4NX,Quận Thanh Xuân,Quận Ba Đình,2.93,,13,SAMEPRICE,0,0,,,,,,0,26000,afternoon,5,57
7/17/2025,254MTGK7,Quận Thanh Xuân,Quận Bắc Từ Liêm,11.2,,15,SAMEPRICE,0,0,,,,,,0,25000,afternoon,5,22
7/17/2025,255P6OEU,Quận Ba Đình,Quận Bắc Từ Liêm,8.51,,19,SAMEPRICE,2,2,,,,0,0,0,26000,afternoon,5,1
7/17/2025,25XLIZMM,Huyện Thanh Trì,Quận Bắc Từ Liêm,14.93,,14,SAMEPRICE,1,1,,,,10,10,0,26000,afternoon,5,31
7/17/2025,250ZB0SG,Quận Ba Đình,Quận Long Biên,9.59,,18,SAMEPRICE,1,1,,,,0,0,1000000,26000,afternoon,5,1
7/17/2025,259JE6BS,Quận Bắc Từ Liêm,Quận Hà Đông,11.66,,13,SAMEPRICE,0,0,,,,,,0,26000,afternoon,5,66
7/17/2025,25INP5M3,Quận Thanh Xuân,Quận Hoàng Mai,8.05,,13,SAMEPRICE,2,2,,,,18,28,0,26000,afternoon,5,57
7/17/2025,258ASUX1,Quận Cầu Giấy,Quận Hà Đông,9.41,,12,SAMEPRICE,1,1,,,,16,16,0,25000,morning,5,39
7/17/2025,25LT68CD,Quận Cầu Giấy,Quận Hoàng Mai,11,,12,SAMEPRICE,1,1,,,,16,16,0,25000,morning,5,39
7/17/2025,2515P21U,Quận Cầu Giấy,Quận Bắc Từ Liêm,2.79,,10,SAMEPRICE,0,0,,,,,,260000,26000,morning,5,65
7/17/2025,25MV1N39,Quận Nam Từ Liêm,Quận Bắc Từ Liêm,8.16,,13,SAMEPRICE,0,0,,,,,,0,26000,afternoon,5,60
7/17/2025,25DOLN3U,Quận Hoàng Mai,Quận Long Biên,10.02,,14,SAMEPRICE,0,0,,,,,,0,26000,afternoon,5,85
7/17/2025,25XXTXK8,Quận Hà Đông,Quận Hoàn Kiếm,14.61,,14,SAMEPRICE,2,2,,,,34,54,0,25000,afternoon,5,81
7/17/2025,25NULDUJ,Quận Nam Từ Liêm,Huyện Thanh Trì,9.8,,14,SAMEPRICE,0,0,,,,,,0,26000,afternoon,5,71
7/17/2025,25O7PW7I,Quận Bắc Từ Liêm,Quận Hà Đông,13.2,,9,SAMEPRICE,0,0,,,,,,0,26000,morning,5,70
7/17/2025,25WWWCLI,Quận Bắc Từ Liêm,Quận Nam Từ Liêm,9.2,,7,SAMEPRICE,0,0,,,,,,146000,25000,morning,5,13
7/17/2025,250U7GDE,Quận Ba Đình,Quận Hai Bà Trưng,7.27,,13,SAMEPRICE,0,0,,,,,,0,25000,afternoon,5,23
7/17/2025,25YRH04Z,Quận Đống Đa,Quận Hai Bà Trưng,5.55,,14,SAMEPRICE,0,0,,,,,,369000,26000,afternoon,5,48
7/17/2025,25WP84L3,Quận Bắc Từ Liêm,Quận Hoàn Kiếm,12.29,,15,SAMEPRICE,1,1,,,,36,36,0,25000,afternoon,5,47
7/17/2025,25B1KKD5,Quận Hoàng Mai,Quận Long Biên,14.87,,8,SAMEPRICE,0,0,,,,,,345000,26000,morning,5,67
7/17/2025,25M4RE3O,Quận Long Biên,Quận Nam Từ Liêm,15.37,,10,SAMEPRICE,0,0,,,,,,0,26000,morning,5,67
7/17/2025,25TVB1WN,Quận Hà Đông,Quận Tây Hồ,18.5,,10,SAMEPRICE,3,4,,,,44,129,550000,26000,morning,5,79
7/17/2025,25I3TPPD,Quận Thanh Xuân,Quận Nam Từ Liêm,4.86,,14,SAMEPRICE,3,3,,,,5,90,0,25000,afternoon,5,48
7/17/2025,25AJIO0C,Quận Hà Đông,Quận Bắc Từ Liêm,15.28,,8,SAMEPRICE,4,4,,,,44,94,637000,26000,morning,5,53
7/17/2025,25X5FUH0,Quận Đống Đa,Quận Long Biên,9.8,,14,SAMEPRICE,1,2,,,,104,114,0,26000,afternoon,5,48
7/17/2025,25MZS8UH,Quận Cầu Giấy,Quận Hoàng Mai,13.47,,14,SAMEPRICE,0,0,,,,,,0,26000,afternoon,5,38
7/17/2025,25EZHV7I,Quận Long Biên,Quận Ba Đình,11.78,,10,SAMEPRICE,0,0,,,,,,0,25000,morning,5,67
7/17/2025,25NHHZA6,Quận Cầu Giấy,Quận Nam Từ Liêm,9.18,,15,SAMEPRICE,0,0,,,,,,0,26000,afternoon,5,37
7/17/2025,25NK8T7K,Quận Thanh Xuân,Quận Long Biên,13.5,,14,SAMEPRICE,3,3,,,,55,95,0,26000,afternoon,5,48
7/17/2025,257NBG13,Quận Cầu Giấy,Huyện Thanh Trì,9.58,,10,SAMEPRICE,0,0,,,,,,0,26000,morning,5,65
7/17/2025,254JDOFL,Quận Cầu Giấy,Quận Hà Đông,11.57,,9,SAMEPRICE,1,1,,,,12,12,0,25000,morning,5,51
7/17/2025,25RKWM4G,Quận Đống Đa,Quận Hoàng Mai,3,,10,SAMEPRICE,0,0,,,,,,0,25000,morning,5,49
7/17/2025,25IZTVL4,Quận Tây Hồ,Quận Thanh Xuân,6.12,,12,SAMEPRICE,0,0,,,,,,0,26000,morning,5,19
7/17/2025,25PBUU6X,Quận Hai Bà Trưng,Quận Long Biên,9.24,,15,SAMEPRICE,1,1,,,,94,94,0,26000,afternoon,5,34
7/17/2025,25YI4GQN,Quận Bắc Từ Liêm,Quận Hà Đông,11.07,,15,SAMEPRICE,1,1,,,,15,15,0,25000,afternoon,5,47
7/17/2025,25FPC303,Quận Ba Đình,Quận Bắc Từ Liêm,9.95,,11,SAMEPRICE,2,2,,,,4,74,0,25000,morning,5,20
7/17/2025,256ZHBO7,Quận Hà Đông,Quận Bắc Từ Liêm,18.42,,12,SAMEPRICE,0,0,,,,,,0,26000,morning,5,52
7/17/2025,255FNGCI,Quận Hoàn Kiếm,Quận Cầu Giấy,7.19,,13,SAMEPRICE,0,0,,,,,,0,26000,afternoon,5,26
7/17/2025,25TWAF0D,Quận Long Biên,Quận Cầu Giấy,11.48,,9,SAMEPRICE,0,0,,,,,,0,25000,morning,5,68
7/17/2025,25NRFBOU,Quận Hà Đông,Quận Hoàng Mai,12.94,,10,SAMEPRICE,0,0,,,,,,0,26000,morning,5,79
7/17/2025,254BH6M6,Quận Hà Đông,Quận Bắc Từ Liêm,15.34,,8,SAMEPRICE,0,0,,,,,,0,25000,morning,5,53
7/17/2025,25N2B4X3,Quận Hà Đông,Quận Ba Đình,10.9,,9,SAMEPRICE,2,2,,,,7,32,0,26000,morning,5,97
7/17/2025,25WGR11L,Quận Nam Từ Liêm,Quận Nam Từ Liêm,5.79,,9,SAMEPRICE,1,1,,,,7,7,609000,26000,morning,5,89
7/17/2025,25U6UEV2,Quận Hai Bà Trưng,Quận Hà Đông,11.65,,13,SAMEPRICE,2,3,,,,0,7,0,26000,afternoon,5,44
7/17/2025,252801RE,Quận Bắc Từ Liêm,Quận Hoàn Kiếm,8.37,,18,SAMEPRICE,1,1,,,,0,0,120000,26000,afternoon,5,2
7/17/2025,250DZR4S,Quận Nam Từ Liêm,Quận Hà Đông,8.17,,14,SAMEPRICE,0,0,,,,,,0,26000,afternoon,5,71
7/17/2025,257W8XZH,Quận Hà Đông,Quận Nam Từ Liêm,8.25,,17,SAMEPRICE,2,2,,,,0,0,360000,26000,afternoon,5,5
7/17/2025,25GSI1LJ,Quận Long Biên,Quận Hoàng Mai,11.57,,15,SAMEPRICE,0,0,,,,,,0,26000,afternoon,5,45
7/17/2025,25L32JNN,Huyện Thanh Trì,Quận Bắc Từ Liêm,13.63,,10,SAMEPRICE,0,0,,,,,,0,26000,morning,5,37
7/17/2025,25H6ZAND,Quận Cầu Giấy,Quận Nam Từ Liêm,11.16,,15,SAMEPRICE,1,1,,,,6,6,0,26000,afternoon,5,37
7/17/2025,25EOTCLV,Huyện Thanh Trì,Huyện Thanh Trì,8.66,,15,SAMEPRICE,0,0,,,,,,0,26000,afternoon,5,26
7/17/2025,25DXZGAA,Quận Nam Từ Liêm,Huyện Thanh Trì,13.99,,9,SAMEPRICE,0,0,,,,,,0,26000,morning,5,89
7/17/2025,250A974W,Quận Thanh Xuân,Quận Hà Đông,7.9,,14,SAMEPRICE,0,0,,,,,,0,26000,afternoon,5,48
7/17/2025,25RNSSMW,Quận Ba Đình,Quận Long Biên,7.71,,15,SAMEPRICE,1,1,,,,50,50,580000,26000,afternoon,5,20
7/17/2025,25IPX5OQ,Quận Thanh Xuân,Quận Bắc Từ Liêm,10.36,,15,SAMEPRICE,3,3,,,,13,78,530000,26000,afternoon,5,22
7/17/2025,25NMA9I9,Quận Long Biên,Quận Đống Đa,12.24,,15,SAMEPRICE,0,0,,,,,,0,26000,afternoon,5,45
7/17/2025,25RALDF5,Quận Nam Từ Liêm,Quận Ba Đình,8.01,,12,SAMEPRICE,0,0,,,,,,0,26000,morning,5,42
7/17/2025,258E8ODH,Quận Nam Từ Liêm,Huyện Thanh Trì,17.56,,15,SAMEPRICE,0,0,,,,,,200000,26000,afternoon,5,58
7/17/2025,25C2TGSO,Quận Đống Đa,Quận Long Biên,12.4,,15,SAMEPRICE,1,1,,,,0,0,0,26000,afternoon,5,33
7/17/2025,25SEQPIT,Quận Hai Bà Trưng,Quận Tây Hồ,7.89,,13,SAMEPRICE,0,0,,,,,,0,25000,afternoon,5,44
7/17/2025,25VOXU5X,Quận Hoàng Mai,Quận Hà Đông,8.82,,12,SAMEPRICE,0,0,,,,,,77000,26000,morning,5,57
7/17/2025,25EK5WY4,Quận Hoàng Mai,Quận Bắc Từ Liêm,15.26,,11,SAMEPRICE,0,0,,,,,,0,26000,morning,5,66
7/17/2025,25Y11LOX,Quận Hoàn Kiếm,Quận Hoàng Mai,8.5,,14,SAMEPRICE,1,1,,,,10,10,0,26000,afternoon,5,23
7/17/2025,25CKYYS6,Quận Hà Đông,Quận Cầu Giấy,9.98,,12,SAMEPRICE,2,2,,,,0,24,100000,26000,morning,5,52
7/17/2025,25AZK8K6,Quận Bắc Từ Liêm,Quận Hoàng Mai,13.67,,12,SAMEPRICE,0,0,,,,,,0,26000,morning,5,31
7/17/2025,251UHSCO,Huyện Thanh Trì,Quận Nam Từ Liêm,10.75,,7,SAMEPRICE,1,1,,,,97,97,0,26000,morning,5,13
7/17/2025,25OO16GT,Quận Hà Đông,Quận Hà Đông,7.56,,9,SAMEPRICE,0,0,,,,,,0,26000,morning,5,97
7/17/2025,25BGU5T6,Huyện Thanh Trì,Quận Hoàng Mai,5.36,,13,SAMEPRICE,0,0,,,,,,0,26000,afternoon,5,42
7/17/2025,25LG0WGM,Quận Ba Đình,Quận Hai Bà Trưng,6.44,,13,SAMEPRICE,2,2,,,,4,90,0,26000,afternoon,5,23
7/17/2025,25E50BLO,Quận Hà Đông,Quận Cầu Giấy,12.53,,12,SAMEPRICE,1,1,,,,1,1,380000,26000,morning,5,52
7/17/2025,259GJV1Z,Quận Hoàng Mai,Quận Long Biên,12.6,,15,SAMEPRICE,0,0,,,,,,0,26000,afternoon,5,59
7/17/2025,25ESW3IQ,Quận Nam Từ Liêm,Quận Hoàng Mai,13.1,,10,SAMEPRICE,1,1,,,,5,5,0,25000,morning,5,80
7/17/2025,25GRKEK6,Quận Long Biên,Quận Hoàng Mai,12.44,,15,SAMEPRICE,1,1,,,,45,45,130000,26000,afternoon,5,45
7/17/2025,25V0FGF6,Quận Hà Đông,Quận Nam Từ Liêm,7.46,,11,SAMEPRICE,3,3,,,,13,53,0,25000,morning,5,66
7/17/2025,25PP47VI,Quận Cầu Giấy,Quận Hai Bà Trưng,8.37,,13,SAMEPRICE,1,1,,,,8,8,0,26000,afternoon,5,47
7/17/2025,25L3XGMV,Quận Đống Đa,Quận Hoàn Kiếm,5.86,,13,SAMEPRICE,0,0,,,,,,0,26000,afternoon,5,40
7/17/2025,25161NE0,Quận Cầu Giấy,Quận Hoàng Mai,11.74,,16,SAMEPRICE,2,2,,,,0,0,0,26000,afternoon,5,9
7/17/2025,257ZSW5A,Quận Long Biên,Huyện Thanh Trì,13.77,,9,SAMEPRICE,0,0,,,,,,0,26000,morning,5,68
7/17/2025,2545956R,Huyện Thanh Trì,Quận Bắc Từ Liêm,16.35,,10,SAMEPRICE,0,0,,,,,,258000,26000,morning,5,37
7/17/2025,25UBDROP,Huyện Thanh Trì,Quận Cầu Giấy,10.23,,14,SAMEPRICE,0,0,,,,,,0,26000,afternoon,5,31
7/17/2025,25EQVVNQ,Quận Hoàng Mai,Quận Hai Bà Trưng,6.25,,12,SAMEPRICE,0,0,,,,,,0,26000,morning,5,57
7/17/2025,25RP3OD2,Quận Hoàng Mai,Quận Hà Đông,14.37,,8,SAMEPRICE,0,0,,,,,,0,25000,morning,5,67
7/17/2025,25UPZ9KO,Quận Cầu Giấy,Quận Ba Đình,6.35,,10,SAMEPRICE,0,0,,,,,,0,26000,morning,5,65
7/17/2025,25POAJ3M,Quận Long Biên,Quận Nam Từ Liêm,16.72,,7,SAMEPRICE,1,1,,,,97,97,160000,25000,morning,5,9
7/17/2025,25N69IFU,Huyện Thanh Trì,Quận Đống Đa,9.15,,13,SAMEPRICE,0,0,,,,,,0,25000,afternoon,5,42
7/17/2025,258QVFDF,Quận Hai Bà Trưng,Quận Nam Từ Liêm,11.14,,11,SAMEPRICE,1,1,,,,2,2,0,25000,morning,5,47
7/17/2025,25II5PM9,Quận Hoàng Mai,Quận Thanh Xuân,6.62,,16,SAMEPRICE,3,3,,,,0,0,0,26000,afternoon,5,21
7/17/2025,25MIGAY0,Quận Thanh Xuân,Quận Nam Từ Liêm,7.38,,14,SAMEPRICE,2,2,,,,19,39,0,26000,afternoon,5,48
7/17/2025,25V9VU37,Quận Đống Đa,Quận Hà Đông,9.24,,13,SAMEPRICE,3,4,,,,0,30,950000,26000,afternoon,5,40
7/17/2025,25QGA5DM,Quận Nam Từ Liêm,Quận Hoàn Kiếm,11.09,,18,SAMEPRICE,1,1,,,,0,0,470000,26000,afternoon,5,1
7/17/2025,25QNW028,Quận Hoàn Kiếm,Quận Bắc Từ Liêm,12.6,,10,SAMEPRICE,2,2,,,,1,65,0,25000,morning,5,24
7/17/2025,25I02EIC,Quận Nam Từ Liêm,Quận Hoàng Mai,11.72,,15,SAMEPRICE,1,1,,,,23,23,0,26000,afternoon,5,58
7/17/2025,25G11VUR,Quận Hà Đông,Quận Đống Đa,10.92,,14,SAMEPRICE,2,2,,,,29,59,200000,26000,afternoon,5,81
7/17/2025,25WEOSS6,Quận Long Biên,Quận Hai Bà Trưng,8.01,,11,SAMEPRICE,1,1,,,,7,7,0,26000,morning,5,54
7/17/2025,25OZ47U6,Quận Tây Hồ,Quận Hà Đông,12.42,,11,SAMEPRICE,0,0,,,,,,0,26000,morning,5,21
7/17/2025,25A9Y8IQ,Quận Thanh Xuân,Quận Hoàng Mai,7.73,,14,SAMEPRICE,1,1,,,,1,1,0,26000,afternoon,5,48
7/17/2025,253TSCW4,Quận Bắc Từ Liêm,Quận Hoàn Kiếm,13.92,,15,SAMEPRICE,5,5,,,,22,102,400000,25000,afternoon,5,47
7/17/2025,2506QQWS,Quận Thanh Xuân,Quận Cầu Giấy,8.05,,15,SAMEPRICE,3,3,,,,12,77,230000,25000,afternoon,5,22
7/17/2025,25IPTGXN,Quận Hai Bà Trưng,Quận Cầu Giấy,7.46,,10,SAMEPRICE,0,0,,,,,,0,26000,morning,5,54
7/17/2025,25773LN4,Huyện Thanh Trì,Quận Hoàng Mai,8.19,,8,SAMEPRICE,0,0,,,,,,0,26000,morning,5,45
7/17/2025,25B39235,Quận Bắc Từ Liêm,Quận Hà Đông,15.14,,10,SAMEPRICE,1,1,,,,7,7,0,26000,morning,5,74
7/17/2025,259R2WWC,Quận Thanh Xuân,Quận Hà Đông,7.9,,14,SAMEPRICE,3,3,,,,45,80,0,26000,afternoon,5,48
7/17/2025,25QJMIZW,Quận Ba Đình,Quận Hà Đông,10.68,,13,SAMEPRICE,0,0,,,,,,0,25000,afternoon,5,23
7/17/2025,25SVX01D,Quận Bắc Từ Liêm,Quận Hoàng Mai,14.44,,15,SAMEPRICE,0,0,,,,,,0,26000,afternoon,5,47
7/17/2025,25OV2UR0,Quận Nam Từ Liêm,Quận Cầu Giấy,10.4,,10,SAMEPRICE,0,0,,,,,,0,26000,morning,5,80
7/17/2025,25VOTLGC,Quận Thanh Xuân,Quận Cầu Giấy,7.02,,8,SAMEPRICE,1,1,,,,14,14,0,26000,morning,5,40
7/17/2025,25LXK06K,Quận Hai Bà Trưng,Quận Nam Từ Liêm,12.38,,11,SAMEPRICE,0,0,,,,,,770000,25000,morning,5,47
7/17/2025,25UGJL1O,Quận Hai Bà Trưng,Quận Bắc Từ Liêm,12.96,,13,SAMEPRICE,1,1,,,,0,0,0,25000,afternoon,5,44
7/17/2025,251KC49V,Quận Cầu Giấy,Quận Long Biên,14.43,,12,SAMEPRICE,0,0,,,,,,0,26000,morning,5,39
7/17/2025,258VOA2W,Quận Hoàng Mai,Quận Đống Đa,8.29,,7,SAMEPRICE,2,2,,,,52,57,620000,25000,morning,5,16
7/17/2025,256N0I7C,Quận Bắc Từ Liêm,Quận Hoàn Kiếm,10.98,,14,SAMEPRICE,0,0,,,,,,0,26000,afternoon,5,58
7/17/2025,25FLO65Y,Quận Hà Đông,Quận Long Biên,19.53,,15,SAMEPRICE,3,3,,,,0,10,0,26000,afternoon,5,75
7/17/2025,25706LWC,Quận Bắc Từ Liêm,Quận Bắc Từ Liêm,7.39,,15,SAMEPRICE,2,2,,,,68,88,300000,25000,afternoon,5,47
7/17/2025,251LSKEU,Quận Hoàn Kiếm,Quận Hoàng Mai,7.31,,10,SAMEPRICE,3,3,,,,0,13,0,26000,morning,5,24
7/17/2025,253HPQ10,Quận Hoàng Mai,Quận Hoàng Mai,4.18,,12,SAMEPRICE,0,0,,,,,,720000,26000,morning,5,57
7/17/2025,25YVYDQG,Quận Hoàn Kiếm,Quận Thanh Xuân,8.47,,9,SAMEPRICE,0,0,,,,,,0,26000,morning,5,20
7/17/2025,250J08UV,Quận Cầu Giấy,Huyện Thanh Trì,9.63,,11,SAMEPRICE,2,2,,,,17,107,150000,26000,morning,5,44
7/17/2025,25C3E7OQ,Quận Hà Đông,Quận Nam Từ Liêm,8.25,,14,SAMEPRICE,0,0,,,,,,360000,26000,afternoon,5,81
7/17/2025,25B7S7GG,Quận Hai Bà Trưng,Quận Nam Từ Liêm,8.35,,15,SAMEPRICE,4,4,,,,0,48,0,26000,afternoon,5,34
7/17/2025,25U09CLF,Quận Cầu Giấy,Quận Hà Đông,11.93,,10,SAMEPRICE,1,1,,,,16,16,0,26000,morning,5,65
7/17/2025,251QFX8R,Quận Tây Hồ,Quận Hoàng Mai,13.46,,10,SAMEPRICE,1,1,,,,7,7,0,26000,morning,5,29
7/17/2025,2594GUVT,Quận Hà Đông,Quận Hai Bà Trưng,15.03,,14,SAMEPRICE,0,0,,,,,,0,26000,afternoon,5,81
7/17/2025,255504R4,Quận Hà Đông,Quận Cầu Giấy,6.92,,8,SAMEPRICE,0,0,,,,,,0,26000,morning,5,53
7/17/2025,2518GE5R,Quận Hà Đông,Quận Hoàng Mai,12.94,,16,SAMEPRICE,2,3,,,,0,0,0,26000,afternoon,5,25
7/17/2025,25JVGHP5,Quận Hoàn Kiếm,Quận Hà Đông,15.29,,14,SAMEPRICE,0,0,,,,,,0,26000,afternoon,5,23
7/17/2025,25MU5FV8,Quận Nam Từ Liêm,Quận Bắc Từ Liêm,6.81,,12,SAMEPRICE,3,3,,,,24,69,775000,26000,morning,5,42
7/17/2025,25IHBGZH,Quận Hoàng Mai,Quận Hà Đông,12.04,,12,SAMEPRICE,3,3,,,,36,61,0,26000,morning,5,57
7/17/2025,25RII97F,Huyện Thanh Trì,Quận Thanh Xuân,6.24,,11,SAMEPRICE,1,1,,,,0,0,390000,26000,morning,5,27
7/17/2025,25WJJ1F8,Quận Hoàng Mai,Quận Nam Từ Liêm,12.12,,8,SAMEPRICE,1,1,,,,2,2,0,25000,morning,5,67
